GEOID,place,state,state_abbr,county,ua_name,ua_pop,congressio,cbg_pop,acs_pop,land_area,biome,cnpysource,tc_goal,treecanopy,tc_gap,priority_i,pctpoc,pctpocnorm,pctpov,pctpovnorm,unemplrate,unemplnorm,dep_ratio,dep_perc,depratnorm,linguistic,lingnorm,health_nor,temp_diff,temp_norm,tes,tesctyscor,holc_grade,child_perc,seniorperc,ej_disadva,rank,rankgrpsz,_bld1200,_veg1200,_tot1200,_bld1500,_veg1500,_tot1500,_bld1800,_veg1800,_tot1800
170311702003,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1142,1333.0,0.204,Forest,Google,0.3,0.1976,0.1024,0.403383022085826,0.519879969992498,0.519879969992498,0.229557389347337,0.229557389347337,0.059945504087193,0.073058583106267,0.530424799081516,0.346586646661665,0.265212399540758,0.096765711280568,0.20665219697206,0.254778621771159,10.06,0.810506566604128,91,87.0,C,0.193548387096774,0.153038259564891,,996.0,2163,0.0062,0.3768,0.383,0.0454,0.4165,0.4619,0.2693,0.4793,0.7486
170311703001,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,797,573.0,0.6507,Forest,Google,0.5,0.223,0.277,0.369047927449133,0.25130890052356,0.25130890052356,0.371478873239437,0.371478873239437,0.055,0.06703125,0.523936170212766,0.343804537521815,0.261968085106383,0.077621963262888,0.165768938493624,0.299616805071259,5.74,0.675422138836773,79,87.0,C,0.137870855148342,0.205933682373473,Yes,1843.0,2163,0.0024,0.3091,0.3115,0.0148,0.3553,0.3701,0.0836,0.5354,0.6189
170311703002,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,968,1288.0,0.163,Forest,Google,0.2,0.1386,0.0614,0.396676386606504,0.39751552795031,0.39751552795031,0.172360248447205,0.172360248447205,0.0,0.0,0.781466113416321,0.438664596273292,0.39073305670816,0.077621963262888,0.165768938493624,0.299616805071259,12.33,0.881488430268918,95,87.0,C,0.158385093167702,0.28027950310559,Yes,600.0,2163,0.0058,0.3153,0.3211,0.0528,0.3713,0.4242,0.4217,0.3959,0.8176
170311703003,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,902,819.0,0.1641,Forest,Google,0.2,0.1421,0.0579,0.415710020531807,0.67032967032967,0.67032967032967,0.046398046398046,0.046398046398046,0.046511627906977,0.056686046511628,0.674846625766871,0.402930402930403,0.337423312883436,0.077621963262888,0.165768938493624,0.299616805071259,12.26,0.879299562226391,95,87.0,C,0.282051282051282,0.120879120879121,Yes,600.0,2163,0.0066,0.3251,0.3317,0.0539,0.3664,0.4203,0.3701,0.3861,0.7563
170311703004,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1050,878.0,0.168,Forest,Google,0.2,0.1311,0.0689,0.356116415025455,0.300683371298405,0.300683371298405,0.101366742596811,0.101366742596811,0.0,0.0,0.534965034965035,0.348519362186788,0.267482517482518,0.077621963262888,0.165768938493624,0.299616805071259,11.55,0.857098186366479,95,87.0,C,0.189066059225513,0.159453302961276,Yes,600.0,2163,0.006,0.3539,0.36,0.0435,0.3918,0.4353,0.3751,0.427,0.802
170311703005,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1499,1667.0,0.2531,Forest,Google,0.3,0.1265,0.1735,0.380956242983909,0.410317936412717,0.410317936412717,0.149370125974805,0.149370125974805,0.023542600896861,0.028692544843049,0.544949026876738,0.352729454109178,0.272474513438369,0.077621963262888,0.165768938493624,0.299616805071259,11.61,0.858974358974359,86,87.0,C,0.227354529094181,0.125374925014997,Yes,1405.0,2163,0.0067,0.3168,0.3235,0.0367,0.3443,0.381,0.3383,0.3809,0.7192
170311704001,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,903,544.0,0.1758,Forest,Google,0.3,0.1616,0.1384,0.462486860081934,0.630514705882353,0.630514705882353,0.40625,0.40625,0.053097345132743,0.064712389380531,0.819397993311037,0.450367647058823,0.409698996655518,0.05560951918407,0.11875931215581,0.32511665964414,11.78,0.864290181363352,87,87.0,C,0.279411764705882,0.170955882352941,Yes,1333.0,2163,0.007,0.3695,0.3765,0.0401,0.4035,0.4437,0.3284,0.4363,0.7629
170311704002,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1041,781.0,0.1627,Forest,Google,0.3,0.155,0.145,0.34633161430754,0.153649167733675,0.153649167733675,0.163892445582586,0.163892445582586,0.08498023715415,0.10356966403162,0.358260869565217,0.263764404609475,0.179130434782609,0.05560951918407,0.11875931215581,0.32511665964414,12.02,0.871794871794872,89,87.0,C,0.124199743918054,0.139564660691421,,1174.0,2163,0.0067,0.3693,0.3761,0.046,0.3973,0.4434,0.3639,0.4358,0.7996
170311704003,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1154,2152.0,0.2106,Forest,Google,0.3,0.1583,0.1417,0.400161984952927,0.590613382899628,0.590613382899628,0.152416356877323,0.152416356877323,0.080952380952381,0.098660714285714,0.441393168117883,0.306226765799257,0.220696584058942,0.05560951918407,0.11875931215581,0.32511665964414,10.63,0.828330206378987,88,87.0,C,0.20771375464684,0.098513011152416,,1252.0,2163,0.0046,0.3647,0.3692,0.0355,0.3892,0.4247,0.3509,0.424,0.7749
170311704004,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1043,857.0,0.2198,Forest,Google,0.3,0.1635,0.1365,0.3641217805315,0.31855309218203,0.31855309218203,0.157526254375729,0.157526254375729,0.107272727272727,0.130738636363636,0.398042414355628,0.284714119019837,0.199021207177814,0.05560951918407,0.11875931215581,0.32511665964414,9.87,0.804565353345841,89,87.0,C,0.134189031505251,0.150525087514586,,1174.0,2163,0.0061,0.3318,0.338,0.0315,0.3658,0.3973,0.2923,0.4059,0.6982
170311705001,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1712,1366.0,0.6449,Forest,Google,0.5,0.1792,0.3208,0.339981224777189,0.461200585651537,0.461200585651537,0.067349926793558,0.067349926793558,0.018105849582173,0.022066504178273,0.476756756756757,0.322840409956076,0.238378378378378,0.069889341875364,0.149255204682981,0.273798492755739,5.07,0.654471544715447,77,87.0,C,0.163250366032211,0.159590043923865,,1930.0,2163,0.0028,0.2855,0.2883,0.0156,0.3286,0.3441,0.1314,0.4628,0.5942
170311705002,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,738,915.0,0.3161,Forest,Google,0.5,0.2946,0.2054,0.292108923646571,0.126775956284153,0.126775956284153,0.056830601092896,0.056830601092896,0.016822429906542,0.020502336448598,0.654611211573237,0.395628415300546,0.327305605786618,0.069889341875364,0.149255204682981,0.273798492755739,1.4,0.539712320200125,87,87.0,C,0.255737704918033,0.139890710382514,,1333.0,2163,0.0033,0.3666,0.3699,0.0235,0.3974,0.4208,0.1586,0.4411,0.5998
170311705003,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1433,2221.0,0.2906,Forest,Google,0.3,0.1692,0.1308,0.363906522437117,0.403872129671319,0.403872129671319,0.111211166141378,0.111211166141378,0.031484257871064,0.03837143928036,0.571832979476292,0.363800090049527,0.285916489738146,0.069889341875364,0.149255204682981,0.273798492755739,9.41,0.790181363352095,90,87.0,C,0.180549302116164,0.183250787933363,,1095.0,2163,0.0051,0.3696,0.3748,0.0421,0.4164,0.4585,0.3656,0.4229,0.7883
170311705004,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1433,807.0,0.288,Forest,Google,0.3,0.1963,0.1037,0.352340670611541,0.261462205700124,0.261462205700124,0.162329615861214,0.162329615861214,0.025171624713959,0.030677917620137,0.598019801980198,0.374225526641884,0.299009900990099,0.069889341875364,0.149255204682981,0.273798492755739,9.28,0.786116322701689,92,87.0,C,0.199504337050805,0.174721189591078,,898.0,2163,0.0064,0.3894,0.3958,0.046,0.429,0.475,0.3646,0.4385,0.8026
170311706001,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,954,1035.0,0.2466,Forest,Google,0.3,0.2102,0.0898,0.370269044472938,0.293719806763285,0.293719806763285,0.11207729468599,0.11207729468599,0.019264448336252,0.023478546409807,0.691176470588235,0.408695652173913,0.345588235294118,0.097959183673469,0.209200968523002,0.318778185489802,9.7,0.799249530956848,93,87.0,C,0.172946859903382,0.235748792270531,,809.0,2163,0.004,0.3782,0.3823,0.0333,0.4291,0.4624,0.3131,0.4692,0.7807
170311706002,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1597,1355.0,0.3199,Forest,Google,0.3,0.2184,0.0816,0.395456691672436,0.332841328413284,0.332841328413284,0.214760147601476,0.214760147601476,0.055788005578801,0.067991631799163,0.782894736842105,0.439114391143911,0.391447368421053,0.097959183673469,0.209200968523002,0.318778185489802,8.54,0.762976860537836,93,87.0,C,0.230258302583026,0.208856088560886,,809.0,2163,0.005,0.414,0.419,0.0442,0.4576,0.5018,0.3593,0.4693,0.8248
170311707001,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1021,847.0,0.1773,Forest,Google,0.3,0.1433,0.1567,0.409367516842892,0.426210153482881,0.426210153482881,0.116883116883117,0.116883116883117,0.118226600985222,0.144088669950739,0.735655737704918,0.423848878394333,0.367827868852459,0.085354330708661,0.182282129987989,0.312739758447214,11.52,0.856160100062539,87,87.0,C,0.219598583234947,0.204250295159386,,1333.0,2163,0.0045,0.349,0.3535,0.0328,0.3957,0.4284,0.3636,0.4211,0.7846
170311707002,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,925,1023.0,0.1539,Forest,Google,0.3,0.1529,0.1471,0.381747603941594,0.271749755620723,0.271749755620723,0.29227761485826,0.29227761485826,0.0,0.0,0.58359133126935,0.36852394916911,0.291795665634675,0.085354330708661,0.182282129987989,0.312739758447214,11.02,0.840525328330206,88,87.0,C,0.190615835777126,0.177908113391984,Yes,1252.0,2163,0.0049,0.3366,0.3415,0.0321,0.384,0.4161,0.3401,0.4303,0.7704
170311707003,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1122,1487.0,0.2484,Forest,Google,0.3,0.1965,0.1035,0.379106651226905,0.358439811701412,0.358439811701412,0.227975790181574,0.227975790181574,0.046989720998531,0.05726872246696,0.502020202020202,0.33422999327505,0.251010101010101,0.085354330708661,0.182282129987989,0.312739758447214,9.12,0.781113195747342,92,87.0,C,0.236718224613315,0.097511768661735,,898.0,2163,0.0032,0.3727,0.3759,0.0336,0.4061,0.4397,0.2856,0.4241,0.7097
170311708001,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1238,993.0,0.2421,Forest,Google,0.3,0.1523,0.1477,0.410947005984823,0.549848942598187,0.549848942598187,0.057401812688822,0.057401812688822,0.027350427350427,0.033333333333333,0.657762938230384,0.396777442094663,0.328881469115192,0.130874178878221,0.279494009129761,0.318047477807158,11.37,0.851469668542839,87,87.0,C,0.187311178247734,0.209466263846929,Yes,1333.0,2163,0.0085,0.3664,0.3748,0.0512,0.408,0.4592,0.3486,0.4626,0.8095
170311708002,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1227,1421.0,0.2447,Forest,Google,0.3,0.1642,0.1358,0.414978510399792,0.503870513722731,0.503870513722731,0.137535816618911,0.137535816618911,0.080645161290322,0.098286290322581,0.612939841089671,0.380014074595355,0.306469920544835,0.130874178878221,0.279494009129761,0.318047477807158,9.92,0.806128830519074,88,87.0,C,0.255453905700211,0.124560168895144,Yes,1252.0,2163,0.0061,0.3496,0.3557,0.0302,0.3912,0.4213,0.3041,0.4483,0.7524
170311708003,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1334,1672.0,0.2435,Forest,Google,0.3,0.1843,0.1157,0.405236778492639,0.339712918660287,0.339712918660287,0.241626794258373,0.241626794258373,0.06457399103139,0.078699551569507,0.59694364851958,0.373803827751196,0.29847182425979,0.130874178878221,0.279494009129761,0.318047477807158,10.3,0.818011257035647,90,87.0,C,0.118421052631579,0.255382775119617,Yes,1095.0,2163,0.0061,0.3923,0.3983,0.0406,0.4306,0.4712,0.3347,0.4761,0.8107
170311709001,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1662,2161.0,0.3205,Forest,Google,0.3,0.1603,0.1397,0.463207592933552,0.56501619620546,0.56501619620546,0.410920869967608,0.410920869967608,0.148867313915858,0.181432038834951,0.474079126875853,0.321610365571495,0.237039563437926,0.118710307767464,0.253516928452551,0.36463960892823,10.12,0.812382739212007,86,87.0,C,0.214252660805183,0.107357704766312,Yes,1405.0,2163,0.0071,0.363,0.3701,0.0419,0.406,0.4478,0.3182,0.4496,0.766
170311710001,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1345,1645.0,0.2017,Forest,Google,0.3,0.1349,0.1651,0.406302400231045,0.403647416413374,0.403647416413374,0.203039513677812,0.203039513677812,0.106641721234799,0.129969597754911,0.375418060200669,0.272948328267477,0.187709030100334,0.148066990139302,0.316210860297492,0.30093755978824,11.03,0.840838023764853,86,87.0,C,0.189665653495441,0.083282674772036,Yes,1405.0,2163,0.0093,0.3465,0.3558,0.0664,0.3861,0.4524,0.4074,0.402,0.8078
170311710002,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1416,693.0,0.2022,Forest,Google,0.3,0.1381,0.1619,0.45653578478727,0.649350649350649,0.649350649350649,0.422799422799423,0.422799422799423,0.0,0.0,0.458947368421053,0.314574314574315,0.229473684210526,0.148066990139302,0.316210860297492,0.30093755978824,11.46,0.854283927454659,85,87.0,C,0.116883116883117,0.197691197691198,Yes,1479.0,2163,0.0078,0.3983,0.4061,0.0678,0.4324,0.5002,0.3958,0.4489,0.8446
170311710003,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,909,1128.0,0.2051,Forest,Google,0.3,0.1991,0.1009,0.411800745591236,0.640957446808511,0.640957446808511,0.090425531914894,0.090425531914894,0.027397260273973,0.033390410958904,0.496021220159151,0.331560283687943,0.248010610079576,0.148066990139302,0.316210860297492,0.30093755978824,9.57,0.795184490306442,91,87.0,C,0.186170212765957,0.145390070921986,Yes,996.0,2163,0.0071,0.4288,0.4359,0.057,0.4713,0.5283,0.3967,0.458,0.8547
170311710004,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1158,1075.0,0.2052,Forest,Google,0.3,0.1683,0.1317,0.363264694904241,0.205581395348837,0.205581395348837,0.103255813953488,0.103255813953488,0.0,0.0,0.614114114114114,0.38046511627907,0.307057057057057,0.148066990139302,0.316210860297492,0.30093755978824,10.19,0.814571607254534,90,87.0,C,0.170232558139535,0.210232558139535,Yes,1095.0,2163,0.0071,0.444,0.4511,0.0593,0.4846,0.5439,0.4163,0.4469,0.863
170311710005,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1218,1233.0,0.3302,Forest,Google,0.4,0.1838,0.2162,0.413589548511846,0.475263584752636,0.475263584752636,0.344687753446878,0.344687753446878,0.020310633213859,0.024753584229391,0.422145328719723,0.29683698296837,0.211072664359861,0.148066990139302,0.316210860297492,0.30093755978824,8.64,0.766103814884303,81,87.0,C,0.197891321978913,0.098945660989457,Yes,1740.0,2163,0.005,0.3887,0.3937,0.0373,0.421,0.4583,0.2338,0.5035,0.7373
170311710006,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1267,1033.0,0.2485,Forest,Google,0.2,0.1056,0.0944,0.42614622786998,0.333978702807357,0.333978702807357,0.320425943852856,0.320425943852856,0.134,0.1633125,0.448807854137447,0.309777347531462,0.224403927068724,0.148066990139302,0.316210860297492,0.30093755978824,12.2,0.877423389618512,91,87.0,C,0.200387221684414,0.109390125847047,Yes,996.0,2163,0.0054,0.3403,0.3457,0.0495,0.3796,0.4291,0.3882,0.3844,0.7725
170311711001,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1336,2299.0,0.2468,Forest,Google,0.3,0.1725,0.1275,0.418744210486401,0.622444541104828,0.622444541104828,0.241409308394954,0.241409308394954,0.01032565528197,0.012584392374901,0.520502645502645,0.342322749021314,0.260251322751323,0.059040590405904,0.126086684595659,0.290766901340694,13.74,0.925578486554096,89,87.0,C,0.243149195302305,0.099173553719008,Yes,1174.0,2163,0.01,0.3744,0.3844,0.0395,0.4187,0.4582,0.2775,0.4531,0.7298
170311711002,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1683,1153.0,0.2466,Forest,Google,0.2,0.1333,0.0667,0.444766957307359,0.732870771899393,0.732870771899393,0.29661751951431,0.29661751951431,0.0,0.0,0.635460992907801,0.388551604509974,0.317730496453901,0.059040590405904,0.126086684595659,0.290766901340694,13.48,0.917448405253283,93,87.0,C,0.255854293148309,0.132697311361665,Yes,809.0,2163,0.0082,0.3414,0.3496,0.041,0.3851,0.4261,0.2924,0.4599,0.7524
170311711003,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1216,1062.0,0.1729,Forest,Google,0.3,0.1754,0.1246,0.391154717028238,0.436911487758945,0.436911487758945,0.245963912630579,0.245963912630579,0.070780399274047,0.086263611615245,0.416,0.293785310734463,0.208,0.059040590405904,0.126086684595659,0.290766901340694,11.98,0.870544090056285,90,87.0,C,0.188323917137476,0.105461393596987,Yes,1095.0,2163,0.0107,0.3716,0.3823,0.0655,0.4085,0.474,0.3483,0.4625,0.8106
170311801001,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1074,1108.0,0.2065,Forest,Google,0.3,0.1968,0.1032,0.400281437810379,0.452166064981949,0.452166064981949,0.350746268656716,0.350746268656716,0.017915309446254,0.021834283387622,0.319047619047619,0.241877256317689,0.15952380952381,0.103009259259259,0.219985875706215,0.32232290239352,10.01,0.808943089430894,91,87.0,C,0.17870036101083,0.063176895306859,Yes,996.0,2163,0.0078,0.3893,0.3971,0.0486,0.4335,0.4821,0.3018,0.4861,0.7879
170311801002,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1464,1728.0,0.2058,Forest,Google,0.3,0.1655,0.1345,0.44428633065769,0.517939814814815,0.517939814814815,0.438078703703704,0.438078703703704,0.036659877800407,0.044679226069246,0.490940465918896,0.329282407407407,0.245470232959448,0.103009259259259,0.219985875706215,0.32232290239352,12.58,0.889305816135084,87,87.0,C,0.234375,0.094907407407407,Yes,1333.0,2163,0.0102,0.3696,0.3798,0.0583,0.4128,0.4711,0.3694,0.4524,0.8218
170311801003,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1412,882.0,0.2058,Forest,Google,0.3,0.1536,0.1464,0.420430340951743,0.59750566893424,0.59750566893424,0.100997506234414,0.100997506234414,0.0,0.0,0.833679833679834,0.454648526077097,0.416839916839917,0.103009259259259,0.219985875706215,0.32232290239352,10.83,0.83458411507192,87,87.0,C,0.160997732426304,0.293650793650794,Yes,1333.0,2163,0.0065,0.3332,0.3397,0.031,0.3741,0.4051,0.2777,0.4533,0.7309
170311801004,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1234,1022.0,0.2359,Forest,Google,0.3,0.1776,0.1224,0.409697939047204,0.365949119373777,0.365949119373777,0.284735812133072,0.284735812133072,0.124168514412417,0.151330376940133,0.525373134328358,0.344422700587084,0.262686567164179,0.103009259259259,0.219985875706215,0.32232290239352,9.78,0.801751094434021,89,87.0,C,0.225048923679061,0.119373776908023,Yes,1174.0,2163,0.0079,0.3889,0.3968,0.0609,0.4292,0.4901,0.3509,0.4414,0.7923
170311801005,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1472,1723.0,0.2143,Forest,Google,0.3,0.16,0.14,0.429783942787186,0.668601276842716,0.668601276842716,0.269297736506094,0.269297736506094,0.01875,0.0228515625,0.451558550968829,0.311085316308764,0.225779275484414,0.103009259259259,0.219985875706215,0.32232290239352,10.88,0.836147592245153,87,87.0,C,0.193267556587348,0.117817759721416,Yes,1333.0,2163,0.0084,0.3508,0.3592,0.0429,0.3866,0.4295,0.3462,0.4118,0.758
170311901001,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,2325,2353.0,0.3162,Forest,Google,0.2,0.1517,0.0483,0.495268069140013,0.898427539311517,0.898427539311517,0.310667233319167,0.310667233319167,0.052589641434263,0.064093625498008,0.562416998671979,0.359966000849979,0.281208499335989,0.151060070671378,0.322602862789722,0.337082303454972,11.65,0.860225140712946,95,87.0,C,0.213769655758606,0.146196345091373,Yes,600.0,2163,0.01,0.3682,0.3782,0.061,0.3979,0.4589,0.3556,0.3904,0.7451
170311902001,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1232,2236.0,0.1648,Forest,Google,0.2,0.1617,0.0383,0.4551793465637,0.931574239713775,0.931574239713775,0.09257602862254,0.09257602862254,0.083819241982507,0.102154701166181,0.454782042940794,0.312611806797853,0.227391021470397,0.122734334541688,0.262110612750046,0.32587390915837,10.39,0.820825515947467,96,87.0,C,0.232558139534884,0.08005366726297,Yes,531.0,2163,0.0108,0.3733,0.3841,0.0359,0.4193,0.4553,0.2692,0.4779,0.747
170311902002,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1515,1348.0,0.1647,Forest,Google,0.2,0.1828,0.0172,0.518231841217602,0.711424332344214,0.711424332344214,0.643125469571751,0.643125469571751,0.069271758436945,0.084424955595027,0.778364116094987,0.437685459940653,0.389182058047493,0.122734334541688,0.262110612750046,0.32587390915837,10.9,0.836772983114446,98,87.0,C,0.392433234421365,0.045252225519288,Yes,376.0,2163,0.0122,0.4285,0.4406,0.0359,0.4886,0.5245,0.2937,0.5392,0.8329
170311902003,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1590,1661.0,0.1652,Forest,Google,0.2,0.2022,0.0,0.512568928862699,0.9789283564118,0.9789283564118,0.416014449127032,0.416014449127032,0.041405269761606,0.050462672521957,0.56109022556391,0.359422034918724,0.280545112781955,0.122734334541688,0.262110612750046,0.32587390915837,12.76,0.894934333958724,100,87.0,C,0.240216736905479,0.119205298013245,Yes,1.0,2163,0.0109,0.453,0.4639,0.0355,0.4994,0.5349,0.2904,0.5648,0.8552
170311902004,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1315,1038.0,0.1653,Forest,Google,0.2,0.1278,0.0722,0.471667377358387,0.836223506743738,0.836223506743738,0.230250481695568,0.230250481695568,0.137745974955277,0.167877906976744,0.367588932806324,0.26878612716763,0.183794466403162,0.122734334541688,0.262110612750046,0.32587390915837,12.43,0.884615384615385,93,87.0,C,0.140655105973025,0.128131021194605,Yes,809.0,2163,0.0126,0.3203,0.3329,0.0336,0.3786,0.4122,0.2612,0.4881,0.7493
170311903001,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1261,1305.0,0.1648,Forest,Google,0.2,0.1256,0.0744,0.491243167213416,0.754022988505747,0.754022988505747,0.441379310344828,0.441379310344828,0.050064184852375,0.061015725288832,0.484641638225256,0.326436781609195,0.242320819112628,0.172161172161172,0.367666232073012,0.351081388867692,10.54,0.825515947467167,92,87.0,C,0.154022988505747,0.172413793103448,Yes,898.0,2163,0.0121,0.374,0.3861,0.0433,0.4237,0.467,0.3581,0.4281,0.7862
170311903002,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1547,1380.0,0.165,Forest,Google,0.2,0.1594,0.0406,0.450320256481329,0.673913043478261,0.673913043478261,0.231884057971014,0.231884057971014,0.012747875354108,0.015536473087819,0.430051813471503,0.300724637681159,0.215025906735751,0.172161172161172,0.367666232073012,0.351081388867692,11.95,0.869606003752345,96,87.0,B,0.246376811594203,0.054347826086956,Yes,531.0,2163,0.0096,0.4125,0.4221,0.0408,0.4621,0.5029,0.3659,0.4712,0.8371
170311903003,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1700,2000.0,0.1654,Forest,Google,0.2,0.1604,0.0396,0.453232040874222,0.638,0.638,0.261,0.261,0.067435669920142,0.082187222715173,0.355013550135501,0.262,0.177506775067751,0.172161172161172,0.367666232073012,0.351081388867692,11.96,0.869918699186992,96,87.0,B,0.1545,0.1075,Yes,531.0,2163,0.0103,0.4046,0.4149,0.0394,0.463,0.5024,0.3602,0.4882,0.8483
170311903004,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1230,1040.0,0.1651,Forest,Google,0.2,0.1292,0.0708,0.451746138008071,0.731730769230769,0.731730769230769,0.075,0.075,0.0,0.0,0.650793650793651,0.394230769230769,0.325396825396825,0.172161172161172,0.367666232073012,0.351081388867692,12.44,0.884928080050031,93,87.0,B,0.160576923076923,0.233653846153846,Yes,809.0,2163,0.0099,0.3578,0.3677,0.0379,0.4108,0.4487,0.3115,0.4767,0.7881
170311904011,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 5,1702,1537.0,0.3276,Forest,Google,0.3,0.1322,0.1678,0.448959557766641,0.616135328562134,0.616135328562134,0.314248536109304,0.314248536109304,0.069037656903766,0.084139644351464,0.482160077145612,0.325309043591412,0.241080038572806,0.107711138310894,0.230027176731739,0.31480310937557,13.36,0.913696060037523,84,87.0,C,0.16590761223162,0.159401431359792,Yes,1547.0,2163,0.009,0.296,0.305,0.0456,0.3323,0.3778,0.2788,0.3966,0.6754
170311904012,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,2623,2690.0,0.3278,Forest,Google,0.2,0.1215,0.0785,0.449903276910836,0.806691449814126,0.806691449814126,0.150557620817844,0.150557620817844,0.057818659658344,0.070466491458607,0.480462300495322,0.32453531598513,0.240231150247661,0.107711138310894,0.230027176731739,0.31480310937557,13.2,0.908692933083177,92,87.0,C,0.235687732342007,0.088847583643123,,898.0,2163,0.0053,0.3234,0.3287,0.0509,0.3819,0.4328,0.3962,0.413,0.8093
170311904021,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,2270,2278.0,0.3268,Forest,Google,0.2,0.1199,0.0801,0.495520223423064,0.669446883230904,0.669446883230904,0.520632133450395,0.520632133450395,0.047963800904977,0.058455882352941,0.688658265381764,0.407813871817384,0.344329132690882,0.12216404886562,0.260892714526577,0.351967568093622,11.98,0.870544090056285,91,87.0,C,0.289288849868305,0.118525021949078,Yes,996.0,2163,0.0076,0.3733,0.3809,0.0517,0.4366,0.4883,0.4056,0.4223,0.8279
170311904022,Chicago,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,3024,3028.0,0.3271,Forest,Google,0.2,0.131,0.069,0.466341779429314,0.715653896961691,0.715653896961691,0.372523117569353,0.372523117569353,0.063375990249848,0.077239488117002,0.44603629417383,0.308454425363276,0.223018147086915,0.12216404886562,0.260892714526577,0.351967568093622,11.26,0.848030018761726,93,87.0,C,0.21994715984148,0.088507265521796,Yes,809.0,2163,0.0078,0.362,0.3698,0.0469,0.4194,0.4662,0.3918,0.4418,0.8336
